789555600.0	-44181134647.61827	140316248392.4771	-7867576.641319726	50419025656.24185	95438799924.46083	-1598496301.3189273	107630249899.4979
789566400.0	-44493065054.110146	140217971829.88596	-7870933.3120789975	50083081806.102425	95613182590.3992	-1576717153.657699	107546860228.79173
789577200.0	-44804775524.35411	140119015602.59323	-7874064.105637722	49746521625.19285	95786388638.31339	-1554918602.7134137	107463780583.07709
789588000.0	-45116264611.81628	140019380305.3246	-7876959.351162806	49409349214.648735	95958415858.51392	-1533100915.4733524	107381024328.70592
789598800.0	-45427530874.61673	139919066534.05008	-7879609.576776855	49071568683.740715	96129262055.63478	-1511264359.1975272	107298604870.03438
789609600.0	-45738572875.46179	139818074885.86108	-7882005.52060749	48733184149.824814	96298925048.66476	-1489409201.4153554	107216535648.916
789620400.0	-46049389181.571686	139716405958.8496	-7884138.141367059	48394199738.29274	96467402670.97876	-1467535709.9223318	107134830144.17456
789631200.0	-46359978364.60357	139614060351.99023	-7885998.628880277	48054619582.52201	96634692770.36884	-1445644152.7767513	107053501871.05571
789642000.0	-46670339000.570045	139511038665.025	-7887578.4141650945	47714447823.825966	96800793209.07516	-1423734798.2963703	106972564380.6574
789652800.0	-46980469669.753075	139407341498.35092	-7888869.179416012	47373688611.40363	96965701863.81674	-1401807915.055159	106892031259.33913
789663600.0	-47290368956.61362	139302969452.91122	-7889862.867548421	47032346102.2895	97129416625.82207	-1379863771.879896	106811916128.10927
789674400.0	-47600035449.69685	139197923130.08994	-7890551.69156418	46690424461.30309	97291935400.85931	-1357902637.8469117	106732232641.99066
789685200.0	-47909467741.53321	139092203131.60968	-7890928.143432248	46347927860.99853	97453256109.26685	-1335924782.278707	106652994489.36415
789696000.0	-48218664428.535194	138985810059.43396	-7890985.002783854	46004860481.613846	97613376685.98302	-1313930474.7406745	106574215391.2897
789706800.0	-48527624110.890396	138878744515.67316	-7890715.34510795	45661226511.02024	97772295080.57619	-1291919985.0377076	106495909100.80508
789717600.0	-48836345392.45047	138771007102.49487	-7890112.549596611	45317030144.67117	97930009257.27444	-1269893583.2109015	106418089402.20168
789728400.0	-49144826880.616516	138662598422.0391	-7889170.306603134	44972275585.5514	98086517194.99498	-1247851539.5341315	106340770110.27788
789739200.0	-49453067186.22096	138553519076.3376	-7887882.624637887	44626967044.12578	98241816887.37354	-1225794124.510814	106263965069.5686
789750000.0	-49761064923.406044	138443769667.23846	-7886243.836947396	44281108738.28805	98395906342.7936	-1203721608.8704247	106187688153.5522
789760800.0	-50068818709.49927	138333350796.336	-7884248.6076238565	43934704893.30944	98548783584.41533	-1181634263.565238	106111953263.83366
789771600.0	-50376327164.88585	138222263064.90564	-7881891.93720004	43587759741.78715	98700446650.20438	-1159532359.7668893	106036774329.30414
789782400.0	-50683588912.878586	138110507073.84433	-7879169.167783111	43240277523.5927	98850893592.96059	-1137416168.8630543	105962165305.27681
789793200.0	-50990602579.5853	137998083423.61664	-7876075.987681281	42892262485.820244	99000122480.34628	-1115285962.4539907	105888140172.59877
789804000.0	-51297366793.77411	137884992714.20685	-7872608.435449511	42543718882.73465	99148131394.9147	-1093142012.3492827	105814712936.73895
789814800.0	-51603880186.73683	137771235545.07666	-7868762.903517783	42194650975.71949	99294918434.13806	-1070984590.5643318	105741897626.85164
789825600.0	-51910141392.15085	137656812515.1292	-7864536.141081974	41845063033.224976	99440481710.43538	-1048813969.3170556	105669708294.81596
789836400.0	-52216149045.939705	137541724222.6791	-7859925.256622255	41494959330.7157	99584819351.20021	-1026630421.0244317	105598159014.25072
789847200.0	-52521901786.13275	137425971265.42885	-7854927.719787635	41144344150.61828	99727929498.82832	-1004434218.2991439	105527263879.50487
789858000.0	-52827398252.72408	137309554240.45148	-7849541.362595949	40793221782.26888	99869810310.74489	-982225633.9461479	105457037004.62323
789868800.0	-53132637087.53138	137192473744.17961	-7843764.380290579	40441596521.86068	100010459959.43173	-960004940.9592743	105387492522.28772
789879600.0	-53437616934.05459	137074730372.40097	-7837595.331414517	40089472672.39112	100149876632.45433	-937772412.5178223	105318644582.73354
789890400.0	-53742336437.33511	136956324720.2602	-7831033.137348771	39736854543.60908	100288058532.48857	-915528321.9831412	105250507352.64096
789901200.0	-54046794243.81575	136837257382.26704	-7824077.081388563	39383746451.96195	100425003877.34744	-893272942.8952177	105183095014.00179
789912000.0	-54350989001.2016	136717528952.31111	-7816726.807051569	39030152720.542656	100560710900.00734	-871006548.9692328	105116421762.96143
789922800.0	-54654919358.32257	136597140023.68253	-7808982.316029489	38676077679.03636	100695177848.63452	-848729414.0921209	105050501808.6356
789933600.0	-54958583964.99755	136476091189.09924	-7800843.965423439	38321525663.667305	100828402986.61089	-826441812.3192314	104985349371.90262
789944400.0	-55261981471.90066	136354383040.73987	-7792312.464473363	37966501017.14535	100960384592.56007	-804144017.8707442	104920978684.1704
789955200.0	-55565110530.43005	136232016170.28288	-7783388.870765571	37611008088.61251	101091120960.37299	-781836305.1283482	104857403986.1189
789966000.0	-55867969792.579414	136108991168.95154	-7774074.585933618	37255051233.58933	101220610399.2335	-759518948.6317527	104794639526.41737
789976800.0	-56170557910.81253	135985308627.56413	-7764371.350838076	36898634813.92114	101348851233.64345	-737192223.0752615	104732699560.41759
789987600.0	-56472873537.941185	135860969136.59004	-7754281.240179349	36541763197.72428	101475841803.448	-714856403.3042705	104671598348.82141
789998400.0	-56774915327.00684	135735973286.21046	-7743806.656761035	36184440759.33206	101601580463.86046	-692511764.3118854	104611350156.32457
790009200.0	-57076681931.16611	135610321666.38464	-7732950.32531311	35826671879.24084	101726065585.48703	-670158581.2353969	104551969250.23561
790020000.0	-57378172003.58038	135484014866.92024	-7721715.285741724	35468460944.05571	101849295554.35135	-647797129.352861	104493469899.07034
790030800.0	-57679384197.309944	135357053477.54843	-7710104.886088375	35109812346.43633	101971268771.91878	-625427684.0796134	104435866371.12242
790041600.0	-57980317165.21259	135229438088.00322	-7698122.775161579	34750730485.04255	102091983655.12064	-603050520.964833	104379172933.00955
790052400.0	-58280969559.84714	135101169288.10413	-7685772.894705705	34391219764.479866	102211438636.37808	-580665915.6879959	104323403848.1959
790063200.0	-58581340033.38172	134972247667.84291	-7673059.471287679	34031284595.244946	102329632163.62593	-558274144.0554866	104268573375.49078
790074000.0	-58881427237.507355	134842673817.47304	-7659987.0079970285	33670929393.670815	102446562700.33624	-535875481.99706435	104214695767.52379
790084800.0	-59181229823.35665	134712448327.60239	-7646560.275728233	33310158581.87215	102562228725.54163	-513470205.5624075	104161785269.1967
790095600.0	-59480746441.42778	134581571789.28821	-7632784.304285392	32948976587.69035	102676628733.85847	-491058590.9175966	104109856116.11237
790106400.0	-59779975741.51389	134450044794.13443	-7618664.373366132	32587387844.638515	102789761235.5099	-468640914.34164155	104058922532.98073
790117200.0	-60078916372.63791	134317867934.3909	-7604206.003249332	32225396791.8464	102901624756.34862	-446217452.2230259	104008998732.00238
790128000.0	-60377566982.9928	134185041803.05402	-7589414.945436411	31863007874.005154	103012217837.87938	-423788481.0561368	103960098911.23003
790138800.0	-60675926219.88736	134051566993.96875	-7574297.173122264	31500225541.312027	103121539037.2815	-401354277.4378456	103912237252.90794
790149600.0	-60973992729.697235	133917444101.93124	-7558858.871584032	31137054249.41501	103229586927.431	-378915118.06392413	103865427921.79
790160400.0	-61271765157.82161	133782673722.7926	-7543106.428554952	30773498459.357285	103336360096.92258	-356471279.72561747	103819685063.43645
790171200.0	-61569242148.64499	133647256453.5622	-7527046.424545784	30409562637.521645	103441857150.09146	-334023039.3060897	103775022802.49011
790182000.0	-61866422345.504326	133511192892.51157	-7510685.623159427	30045251255.574768	103546076707.03496	-311570673.7769151	103731455240.93185
790192800.0	-62163304390.66129	133374483639.27751	-7494030.96140473	29680568790.41149	103649017403.63388	-289114460.1946056	103688996456.31639
790203600.0	-62459886925.279564	133237129294.96506	-7477089.540130168	29315519724.09883	103750677891.57368	-266654675.69704232	103647660499.98854
790214400.0	-62756168589.40698	133099130462.2492	-7459868.614487059	28950108543.82006	103851056838.36555	-244191597.49998868	103607461395.28026
790225200.0	-63052148021.96244	132960487745.4757	-7442375.584459633	28584339741.818604	103950152927.36711	-221725502.89355102	103568413135.68933
790236000.0	-63347823860.727394	132821201750.76042	-7424617.985567138	28218217815.341854	104047964857.80304	-199256669.23866987	103530529683.03976
790246800.0	-63643194742.34177	132681273086.08745	-7406603.479669284	27851747266.584934	104144491344.78552	-176785373.96358776	103493824965.62485
790257600.0	-63938259302.30394	132540702361.40485	-7388339.84593631	27484932602.634308	104239731119.33432	-154311894.56032544	103458312876.33316
790268400.0	-64233016174.97498	132399490188.719	-7369834.9719904065	27117778335.41133	104333682928.39682	-131836508.58113539	103424007270.75812
790279200.0	-64527463993.58652	132257637182.18661	-7351096.845218066	26750288981.615723	104426345534.86783	-109359493.63497001	103390921965.29172
790290000.0	-64821601390.25223	132115143958.2045	-7332133.544306241	26382469062.668934	104517717717.60913	-86881127.38396505	103359070735.20302
790300800.0	-65115426995.982834	131972011135.4968	-7312953.230979767	26014323104.657394	104607798271.46878	-64401687.53987822	103328467312.70213
790311600.0	-65408939440.70413	131828239335.1999	-7293564.141962066	25645855638.275734	104696586007.30035	-41921451.86056508	103299125384.99019
790322400.0	-65702137353.27806	131683829180.94456	-7273974.581121992	25277071198.76987	104784079751.98196	-19440698.14641733	103271058592.29591
790333200.0	-65995019361.5264	131538781298.93544	-7254192.912001338	24907974325.88003	104870278348.4348	3040295.763168309	103244280525.89996
790344000.0	-66287584092.25716	131393096318.02765	-7234227.550363984	24538569563.783665	104955180655.6419	25521251.99333683	103218804726.14688
790354800.0	-66579830171.29298	131246774869.80069	-7214086.957266495	24168861461.038292	105038785548.66634	48001892.637336686	103194644680.44644
790365600.0	-66871756223.50192	131099817588.62941	-7193779.632085208	23798854570.524273	105121091918.66942	70481939.76008779	103171813821.2642
790376400.0	-67163360872.82975	130952225111.7519	-7173314.106085308	23428553449.38746	105202098672.92857	92961115.40163964	103150325524.10257
790387200.0	-67454642742.33415	130803998079.33485	-7152698.936058965	23057962658.9818	105281804734.85507	115439141.58089569	103130193105.47302
790398000.0	-67745600454.22026	130655137134.53554	-7131942.698244907	22687086764.811848	105360209044.01154	137915740.29900417	103111429820.86032
790408800.0	-68036232629.877335	130505642923.56123	-7111053.98262167	22315930336.47517	105437310556.12929	160390633.54302323	103094048862.67926
790419600.0	-68326537889.91668	130355516095.72565	-7090041.387282342	21944497947.604713	105513108243.1253	182863543.28943786	103078063358.22548
790430400.0	-68616514854.210045	130204757303.5024	-7068913.513203967	21572794175.811058	105587601093.11919	205334191.50774378	103063486367.62045
790441200.0	-68906162141.9292	130053367202.57605	-7047678.959188983	21200823602.6246	105660788110.4498	227802300.1639787	103050330881.75168
790452000.0	-69195478371.58539	129901346451.88988	-7026346.317088988	20828590813.437656	105732668315.69174	250267591.22433624	103038609820.2095
790462800.0	-69484462161.06967	129748695713.69154	-7004924.167178076	20456100397.446514	105803240745.67157	272729786.6586973	103028336029.22078
790473600.0	-69773112127.693	129595415653.57568	-6983421.073846579	20083356947.593353	105872504453.48375	295188608.4442138	103019522279.58081
790484400.0	-70061426888.22644	129441506940.52437	-6961845.581532631	19710365060.508144	105940458508.50665	317643778.56886274	103012181264.58395
790495200.0	-70349405058.94142	129286970246.94487	-6940206.210736215	19337129336.45044	106007101996.41801	340095019.03507483	103006325597.95459
790506000.0	-70637045255.64937	129131806248.7053	-6918511.454391088	18963654379.251106	106072434019.21034	362542051.86322075	103001967811.77869
790516800.0	-70924346093.7412	128976015625.1679	-6896769.774287853	18589944796.25395	106136453695.20615	384984599.09526265	102999120354.43732
790527600.0	-71211306188.22624	128819599059.22018	-6874989.597848386	18216005198.25735	106199160159.07281	407422382.7982631	102997795588.54315
790538400.0	-71497924153.77046	128662557237.30428	-6853179.314891722	17841840199.45572	106260552561.83745	429855125.0680584	102998005788.88065
790549200.0	-71784198604.73405	128504890849.4441	-6831347.27471409	17467454417.38094	106320630070.90137	452282548.032715	102999763140.35109
790560000.0	-72070128155.2082	128346600589.27092	-6809501.783242013	17092852472.843763	106379391870.0544	474704373.85622644	103003079735.92372
790570800.0	-72355711419.05081	128187687154.0473	-6787651.1003880575	16718038989.875082	106436837159.48903	497120324.741991	103007967574.5935
790581600.0	-72640947009.9214	128028151244.6892	-6765803.437427413	16343018595.667152	106492965155.81421	519530122.9364865	103014438559.34702
790592400.0	-72925833541.31503	127867993565.78717	-6743966.954711445	15967795920.514763	106547775092.06915	541933490.7327931	103022504495.13712
790603200.0	-73210369626.59482	127707214825.6258	-6722149.75923809	15592375597.756336	106601266217.73662	564330150.4741782	103032177086.86794
790614000.0	-73494553879.02368	127545815736.20215	-6700359.902498692	15216762263.714924	106653437798.75632	586719824.557724	103043467937.39043
790624800.0	-73778384911.79466	127383797013.24341	-6678605.378317732	14840960557.639204	106704289117.53778	609102235.4378672	103056388545.5107
790635600.0	-74061861338.0601	127221159376.22304	-6656894.120893005	14464975121.64434	106753819472.9733	631477105.6299969	103070950304.0107
790646400.0	-74344981770.95944	127057903548.37688	-6635234.002746556	14088810600.652843	106802028180.45041	653844157.7140764	103087164497.6839
790657200.0	-74627744823.64597	126894030256.71803	-6613632.832795266	13712471642.335318	106848914571.86426	676203114.338182	103105042301.38585
790668000.0	-74910149109.31213	126729540232.05144	-6592098.354532614	13335962897.051182	106894477995.6298	698553698.2220939	103124594778.10098
790678800.0	-75192193241.21355	126564434208.98807	-6570638.244114265	12959289017.789299	106938717816.6937	720895632.1609398	103145832877.02731
790689600.0	-75473875832.69186	126398712925.95888	-6549260.108606454	12582454660.108582	106981633416.54605	743228639.0287341	103168767431.67879
790700400.0	-75755195497.19614	126232377125.22838	-6527971.484087057	12205464482.078491	107023224193.23175	765552441.7819458	103193409158.00821
790711200.0	-76036150848.30305	126065427552.90852	-6506779.833893552	11828323144.219528	107063489561.36195	787866763.4631737	103219768652.54964
790722000.0	-76316740499.73604	125897864958.9725	-6485692.546776235	11451035309.443619	107102428952.12502	810171327.2046459	103247856390.58308
790732800.0	-76596963065.3829	125729690097.26863	-6464716.934982803	11073605642.994486	107140041813.29724	832465856.2318645	103277682724.32178
790743600.0	-76876817159.31247	125560903725.5349	-6443860.232470587	10696038812.387924	107176327609.25366	854750073.8671888	103309257881.12277
790754400.0	-77156301395.78998	125391506605.41373	-6423129.5928943455	10318339487.352057	107211285820.9782	877023703.5333899	103342591961.72264
790765200.0	-77435414389.29149	125221499502.46735	-6402532.087669738	9940512339.767506	107244915946.0741	899286468.7572856	103377694938.4985
790776000.0	-77714154754.5172	125050883186.19394	-6382074.703901511	9562562043.607534	107277217498.77357	921538093.1733406	103414576653.7562
790786800.0	-77992521106.40381	124879658430.04442	-6361764.342238225	9184493274.878117	107308190009.9477	943778300.527173	103453246818.04579
790797600.0	-78270512060.13593	124707826011.4403	-6341607.814725809	8806310711.557972	107337833027.11588	966006814.6792685	103493715008.50595
790808400.0	-78548126231.15666	124535386711.79243	-6321611.842386831	8428019033.538534	107366146114.45505	988223359.6084486	103535990667.23792
790819200.0	-78825362235.17755	124362341316.52081	-6301783.053006861	8049622922.563878	107393128852.80875	1010427659.4155619	103580083099.71013
790830000.0	-79102218688.1877	124188690615.07584	-6282127.978408389	7671127062.170599	107418780839.69604	1032619438.326998	103626001473.19424
790840800.0	-79378694206.46245	124014435400.96051	-6262653.051999018	7292536137.627638	107443101689.31993	1054798420.6983479	103673754815.23392
790851600.0	-79654787406.57137	123839576471.75435	-6243364.605865672	6913854835.8760605	107466091032.57579	1076964331.017927	103723352012.14658
790862400.0	-79930496905.38632	123664114629.13853	-6224268.868003447	6535087845.46879	107487748517.05966	1099116893.9103742	103774801807.55965
790873200.0	-80205821320.08862	123488050678.92278	-6205371.959208045	6156239856.510302	107508073807.07593	1121255834.1403244	103828112800.98192
790884000.0	-80480759268.17677	123311385431.07378	-6186679.889917433	5777315560.596254	107527066583.6452	1143380876.6158743	103883293446.41069
790894800.0	-80755309367.47354	123134119699.74518	-6168198.556895599	5398319650.753099	107544726544.51169	1165491746.3922472	103940352050.97585
790905600.0	-81029470236.13365	122956254303.30974	-6149933.739686705	5019256821.377629	107561053404.15045	1187588168.675383	103999296773.62134
790916400.0	-81303240492.65141	122777790064.39285	-6131891.097000975	4640131768.176498	107576046893.77448	1209669868.8254514	104060135623.82515
790927200.0	-81576618755.86896	122598727809.90831	-6114076.162885468	4260949188.1056843	107589706761.34143	1231736572.360542	104122876460.35834
790938000.0	-81849603644.98483	122419068371.09576	-6096494.342737917	3881713779.3099327	107602032771.56015	1253788004.960156	104187526990.0838
790948800.0	-82122193779.56355	122238812583.56026	-6079150.909059741	3502430241.0621347	107613024705.89711	1275823892.4688613	104254094766.79556
790959600.0	-82394387779.54573	122057961287.31366	-6062050.997164596	3123103273.7026987	107622682362.5825	1297843960.8998258	104322587190.09933
790970400.0	-82666184265.25952	121876515326.81834	-6045199.600678258	2743737578.578844	107631005556.61603	1319847936.4384148	104393011504.3349
790981200.0	-82937581857.43304	121694475551.03252	-6028601.566732861	2364337857.9839	107637994119.77257	1341835545.445784	104465374797.54088
790992000.0	-83208579177.20837	121511842813.458	-6012261.591176212	1984908815.0965352	107643647900.60774	1363806514.4624462	104539684000.4625
791002800.0	-83479174846.15698	121328617972.1896	-5996184.213393718	1605455153.9199743	107647966764.46301	1385760570.2118785	104615945885.60303
791013600.0	-83749367486.29701	121144801889.9669	-5980373.811204568	1225981579.2211642	107650950593.47054	1407697439.6040397	104694167066.3195
791024400.0	-84019155720.1125	120960395434.22763	-5964834.595303632	846492796.4699197	107652599286.55817	1429616849.7389894	104774353995.96255
791035200.0	-84288538170.57466	120775399477.1633	-5949570.603770409	466993511.77803344	107652912759.45374	1451518527.9105034	104856512967.062
791046000.0	-84557513461.16553	120589814895.77635	-5934585.696309689	87488431.83834708	107651890944.6894	1473402201.6095521	104940650110.55731
791056800.0	-84826080215.90433	120403642571.93939	-5919883.548320942	-292017736.1362046	107649533791.60582	1495267598.5279438	105026771395.07448
791067600.0	-85094237059.37627	120216883392.45605	-5905467.6448407695	-671520284.4735618	107645841266.35576	1517114446.56188	105114882626.24887
791078400.0	-85361982616.76448	120029538249.12334	-5891341.274448585	-1051014505.1035677	107640813351.90787	1538942473.8154848	105204989446.09491
791089200.0	-85629315513.88513	119841608038.79553	-5877507.522858884	-1430495689.619008	107634450048.04993	1560751408.6044803	105297097332.4224
791100000.0	-85896234377.22556	119653093663.44957	-5863969.266536295	-1809959129.336659	107626751371.39209	1582540979.4596038	105391211598.30035
791110800.0	-86162737833.98633	119463996030.25136	-5850729.166183416	-2189400115.358405	107617717355.36963	1604310915.1302912	105487337391.56816
791121600.0	-86428824512.1268	119274316051.62349	-5837789.660140056	-2568813938.6323338	107607348050.24571	1626060944.5882075	105585479694.39415
791132400.0	-86694493040.41449	119084054645.3134	-5825152.957662359	-2948195890.013894	107595643523.1139	1647790797.0307775	105685643322.88214
791143200.0	-86959742048.4787	118893212734.46263	-5812821.032306965	-3327541260.327057	107582603857.90027	1669500201.8847775	105787832926.72595
791154000.0	-87224570166.86833	118701791247.67603	-5800795.615039125	-3706845340.4254837	107568229155.3653	1691188888.8098752	105892052988.91182
791164800.0	-87488976027.11394	118509791119.09169	-5789078.187631413	-4086103421.2537613	107552519533.1058	1712856587.7022054	105998307825.46893
791175600.0	-87752958261.79457	118317213288.4505	-5777669.975816622	-4465310793.90862	107535475125.55635	1734503028.6978936	106106601585.2679
791186400.0	-88016515504.60907	118124058701.1654	-5766571.942612063	-4844462749.700172	107517096083.99059	1756127942.176633	106216938249.86761
791197200.0	-88279646390.45235	117930328308.39023	-5755784.781763215	-5223554580.213192	107497382576.52216	1777731058.7652607	106329321633.41003
791208000.0	-88542349555.4964	117736023067.08754	-5745308.911119968	-5602581577.368391	107476334788.10574	1799312109.3411992	106443755382.56264
791218800.0	-88804623637.27626	117541143940.09523	-5735144.466258645	-5981539033.483725	107453952920.53748	1820870825.0361383	106560242976.50923
791229600.0	-89066467274.7813	117345691896.19162	-5725291.294253983	-6360422241.335691	107430237192.4553	1842406937.2394683	106678787726.98824
791240400.0	-89327879108.55122	117149667910.1588	-5715748.947569169	-6739226494.220688	107405187839.33926	1863920177.6018877	106799392778.37836
791251200.0	-89588857780.7774	116953072962.84358	-5706516.678206883	-7117947086.016341	107378805113.5111	1885410278.038911	106922061107.83188
791262000.0	-89849401935.40921	116755908041.21596	-5697593.43211481	-7496579311.24287	107351089284.13419	1906876970.734416	107046795525.45468
791272800.0	-90109510218.26546	116558174138.42462	-5688977.843857285	-7875118465.124434	107322040637.21286	1928319988.1441605	107173598674.53343
